id,year,M,W,total,group,supply
74883,2068,9,0,9,N,29.20565565508641
90633,2068,6,1,7,M,28.940713391133126
16958,2068,5,0,5,E,28.840147300518257
16533,2068,1,3,4,A,28.89915670475945
132007,2068,3,0,3,J,28.788084534108663
76154,2067,5,0,5,E,29.108002984220796
158760,2068,4,2,6,N,29.2439584103702
159393,2068,4,0,4,Q,28.632443383123636
185012,2067,5,2,7,P,28.9164113877381
175760,2068,3,2,5,E,28.85390170887969
103673,2067,2,1,3,R,29.19258557495616
178874,2067,6,0,6,N,29.20372747632849
128895,2068,3,0,3,K,28.766280573636998
59362,2068,4,4,8,N,28.952001000900303
59143,2067,3,1,4,D,29.10740632866748
147422,2068,5,0,5,J,28.760862714659083
172883,2067,3,0,3,N,28.92141126617084
53554,2068,3,2,5,P,29.01502131955316
119594,2068,4,1,5,N,29.11045595754002
25518,2067,5,2,7,N,29.002983909210727
82906,2067,5,0,5,Q,29.538894407227943
89048,2067,1,2,3,Q,29.226891305520137
46567,2068,2,3,5,A,28.947628590373785
127345,2067,5,1,6,J,29.093184301569128
20980,2067,3,2,5,N,29.20066540701944
157753,2068,2,2,4,M,28.757914247995195
54461,2068,4,1,5,J,28.92193086290577
26175,2067,5,0,5,A,29.12459206636094
131407,2067,6,0,6,J,29.03420781770468
17551,2067,5,0,5,D,29.177212599309517
77926,2067,3,0,3,Q,29.106277810986168
36383,2068,3,1,4,Q,29.11795290468379
73579,2067,6,2,8,D,29.66798028927937
55080,2068,5,3,8,E,28.70732216901782
82410,2068,6,0,6,E,28.68225442872061
16688,2067,2,0,2,P,29.340772708692388
132047,2067,7,3,10,K,29.128526391261502
125047,2068,4,3,7,P,28.720210694988708
139424,2068,6,0,6,H,28.849013780634014
17139,2067,5,1,6,D,29.29809022624117
147383,2067,3,2,5,A,29.70603688998102
49004,2068,4,2,6,J,28.712316630649813
32607,2067,3,2,5,Q,29.058457142657105
88155,2067,7,2,9,E,29.38077191556736
69651,2067,8,0,8,D,28.82690177107556
89600,2067,7,2,9,N,29.07365427036268
114638,2067,6,0,6,M,28.953793496953576
101727,2067,5,0,5,J,29.36930139614651
62149,2068,1,1,2,P,28.716764403093947
27793,2068,6,2,8,J,29.02476744100465
125123,2068,6,2,8,K,28.981302396081404
133056,2067,6,1,7,P,29.532512640176364
175354,2067,5,2,7,R,28.760619305220303
174250,2068,2,2,4,J,29.00750729648623
72453,2068,3,1,4,E,28.991970600478
167807,2068,6,0,6,N,28.83782832004852
17904,2067,3,2,5,J,29.23219686748988
101743,2068,8,2,10,M,28.74416291250706
58742,2067,2,0,2,M,29.281568546037114
101160,2068,7,1,8,P,29.034080498260558
128733,2068,7,2,9,M,29.08724942018907
174247,2068,4,2,6,J,28.59925124512583
104491,2067,6,3,9,N,29.292344406999906
111819,2068,3,0,3,E,28.552003853588825
88217,2068,4,0,4,J,28.99437066896866
110962,2068,4,0,4,E,28.90390553279606
84529,2067,6,2,8,J,29.392715278399123
144912,2068,6,1,7,P,28.944237460891507
132486,2067,6,2,8,J,29.073974770623344
138242,2068,3,2,5,J,28.89847158654672
40970,2067,2,1,3,D,29.23424445870772
85192,2068,4,2,6,M,28.934668121764837
147074,2068,3,1,4,M,28.983395943857804
174689,2067,3,0,3,N,29.45390628597715
134439,2067,6,2,8,I,29.348431192589075
141625,2068,4,0,4,M,28.912289859061456
161579,2068,5,2,7,M,28.80850359016365
135670,2067,6,0,6,M,29.101083050192464
68225,2067,2,5,7,E,29.339820034733112
39659,2068,5,0,5,S,28.841460739412387
49375,2067,3,0,3,D,29.0952642949902
169739,2067,2,2,4,D,29.32401497561512
172064,2067,6,2,8,Q,29.260841876562296
63453,2067,3,1,4,P,29.229271588391764
139003,2068,8,0,8,E,28.913616951232257
116245,2068,7,1,8,E,28.924374486848347
146990,2067,6,1,7,P,29.38962864215573
99613,2067,4,2,6,Q,29.18162811913253
117213,2067,4,2,6,E,29.133968291058093
68548,2067,4,2,6,E,29.064539817961982
124433,2067,3,1,4,N,29.17070973934333
84810,2068,6,3,9,R,28.97967146614086
74680,2067,3,2,5,J,29.137696908599303
122632,2068,4,2,6,J,29.042687146541464
158873,2067,7,2,9,N,28.94391729712957
66920,2068,6,1,7,A,29.11625798282783
146969,2067,7,0,7,M,28.98203884702229
131634,2067,3,3,6,P,28.93163882361205
85990,2068,1,3,4,C,28.802131502712577
50883,2068,9,0,9,D,28.84444167594472
59741,2067,3,1,4,E,28.978799861595
132927,2068,6,1,7,E,28.90558061352936
148574,2068,5,1,6,N,28.722676051732904
28570,2067,6,0,6,K,29.107858590933493
133538,2067,7,2,9,F,29.330757743909924
166438,2067,2,0,2,P,29.05846016146664
179835,2067,6,0,6,D,29.001650276255305
28588,2067,5,3,8,C,29.21066941435051
36085,2067,5,2,7,D,29.34092215697561
26151,2068,1,3,4,D,28.88028384114042
44892,2068,5,3,8,M,28.97396026296333
159796,2067,4,2,6,J,28.98265876495373
170602,2067,3,0,3,S,29.29441135019879
180790,2067,3,1,4,N,28.88067966560437
92399,2067,1,2,3,E,29.33559450206973
41904,2068,5,0,5,J,28.84681233296553
98013,2068,3,1,4,N,28.93196978685432
93650,2067,7,2,9,J,29.32059896187968
160432,2067,8,1,9,E,29.079762393071583
156630,2068,5,1,6,D,28.81744272708305
94935,2067,4,1,5,E,29.355624217781813
76775,2068,2,2,4,E,28.954647642787748
36183,2067,3,2,5,R,29.151503066347896
156538,2067,3,3,6,S,29.169610278347417
49973,2068,5,2,7,Q,28.781731909042215
29473,2068,11,1,12,E,28.869252903717864
111533,2068,5,1,6,E,28.7767103157696
135236,2067,5,1,6,Q,29.371334731371824
140027,2067,6,2,8,N,29.148155921681848
119029,2067,7,0,7,M,29.218607666821164
141644,2068,3,2,5,P,28.929015688636746
137431,2067,5,1,6,K,29.2311089935718
104135,2067,5,0,5,M,29.278831275418405
40586,2068,5,0,5,E,28.830088961255644
167709,2067,3,0,3,M,29.205176058018665
150030,2068,4,3,7,M,28.66149215225096
82457,2068,5,0,5,D,28.594725959900128
72280,2068,6,1,7,E,28.945471925072773
87614,2068,6,1,7,J,28.619818870161147
106364,2067,4,1,5,F,29.001928618827066
131339,2067,5,3,8,J,28.97470799499402
144783,2068,6,0,6,E,28.824922926794372
50008,2067,3,3,6,P,29.207965359671064
91959,2068,5,0,5,D,29.181423691055738
40203,2068,4,1,5,M,28.950230638580475
176027,2068,3,0,3,K,28.83882518778475
161776,2068,6,1,7,D,29.13710127270197
141265,2067,4,5,9,E,29.10610781463658
85894,2067,7,0,7,K,28.863852553607856
156733,2068,3,1,4,E,28.7833838310965
68637,2068,10,0,10,E,28.864913871357064
49595,2068,3,1,4,J,28.851140308987336
110403,2067,6,1,7,D,28.990476545660577
107303,2068,4,0,4,E,28.99979814464489
139258,2068,3,0,3,S,28.61310286399159
156646,2068,4,3,7,D,29.194439730765712
103163,2067,4,1,5,K,29.482793169411742
22453,2068,10,0,10,M,29.095876036834312
55717,2067,5,2,7,E,29.059385365718345
167649,2068,7,1,8,N,29.13472150729953
71218,2068,3,2,5,L,28.67416353153977
15974,2067,3,2,5,J,29.28869637127908
130072,2068,3,1,4,P,28.95887088830296
88355,2067,2,2,4,E,29.20091496900128
113237,2068,5,1,6,E,28.54950552553608
144121,2068,4,1,5,Q,28.952541604738407
87299,2068,1,1,2,J,29.033287814935434
16938,2068,3,2,5,E,28.67923539261505
160111,2067,3,2,5,J,29.582512129416184
75316,2067,4,1,5,K,29.34006556989906
37642,2067,2,3,5,C,29.491662527770146
16394,2068,5,2,7,P,28.931964127607063
150263,2068,6,2,8,N,29.10466237529402
61794,2067,3,2,5,N,28.90571369334124
121361,2068,8,2,10,F,28.68657837051148
47267,2068,9,3,12,J,28.87208815190591
26901,2067,8,1,9,E,29.24843196774133
157210,2068,5,2,7,J,29.2299287479167
73302,2067,2,2,4,J,29.091017797266183
180341,2068,2,2,4,E,29.10704212561052
75179,2068,7,1,8,E,28.798884714737888
161083,2067,2,0,2,L,29.017615619780347
142159,2067,5,1,6,M,29.31810436990488
100613,2068,7,0,7,P,28.856640483501863
178348,2068,5,2,7,M,28.89355692358279
88654,2067,4,2,6,D,29.16986774524824
23638,2067,4,1,5,N,29.20210503411099
166715,2067,2,1,3,N,29.236315282585338
122479,2067,6,3,9,Q,29.301006774436903
112991,2068,3,1,4,E,28.682602812339365
54922,2068,2,1,3,M,28.79322479901494
42793,2068,4,2,6,J,28.56374902659553
158527,2067,3,1,4,Q,29.52291892592516
91725,2068,2,2,4,N,28.731756460448963
92269,2068,1,2,3,E,28.78166648974249
95066,2067,4,1,5,M,29.32354469732929
124239,2067,6,1,7,M,29.280836135531622
147867,2067,7,2,9,M,29.291305995491747
182453,2068,4,3,7,M,28.90203185320167
67844,2067,2,1,3,N,29.07000839052595
53410,2068,7,1,8,C,28.79794244697692
132420,2068,8,2,10,K,29.04723397640183
21332,2067,6,2,8,P,29.15812830637571
173934,2067,2,3,5,S,28.85883092354413
159709,2068,2,1,3,M,28.78878895619872
88618,2067,4,0,4,N,29.120907002395896
74059,2068,3,2,5,A,28.566782339943508
149256,2068,4,3,7,M,29.27559737744665
19493,2068,6,0,6,P,28.56122970742282
88154,2067,3,2,5,J,29.14705666064376
89185,2068,3,3,6,Q,28.85014029524149
30989,2068,7,2,9,Q,29.05058944675106
133015,2067,3,1,4,E,28.96790476507754
156915,2068,5,2,7,N,29.197772285913352
40385,2067,2,2,4,E,29.171285461067622
98045,2068,2,2,4,N,28.678211827801302
38275,2068,3,0,3,K,28.852838303577126
164919,2067,3,1,4,H,29.137723817790704
49373,2067,9,2,11,L,28.84709251979162
182412,2068,4,2,6,N,28.87216367455658
135407,2067,7,0,7,N,29.23989265239987
16706,2067,6,2,8,S,29.197549341482272
139274,2067,4,0,4,P,29.08673266838087
62478,2068,5,2,7,M,28.80115776591966
102337,2068,4,3,7,E,29.048533918441965
89694,2068,7,2,9,Q,28.81585767698206
146003,2067,8,0,8,Q,29.252269844273425
47027,2068,5,2,7,P,28.40506259171009
160126,2067,2,2,4,N,29.446368173255788
132241,2068,10,0,10,P,29.014229372711533
73632,2067,1,1,2,A,29.460009473911043
79620,2068,5,1,6,H,28.6245673551281
106242,2068,7,1,8,F,28.811907398686184
41835,2068,7,1,8,J,29.083069457973075
167565,2067,3,1,4,K,29.151551469644357
62488,2068,1,2,3,E,29.03165216563977
89679,2068,7,2,9,N,28.822689114111405
130506,2067,2,1,3,E,29.24563343894299
74150,2067,5,0,5,M,29.481162694718005
44875,2067,4,3,7,N,29.12535676730992
123266,2068,6,9,15,I,29.052433078355648
139258,2067,2,2,4,S,29.015700278040164
23892,2068,2,5,7,A,28.798311243503665
162673,2067,7,2,9,E,29.26157651775885
96105,2068,2,0,2,Q,28.60713408753108
128118,2067,2,2,4,N,29.199997747308178
129216,2067,2,4,6,D,29.00898995194424
114092,2068,2,2,4,J,28.864091059143487
109094,2067,4,1,5,N,29.100442109798788
113699,2068,5,2,7,N,28.870601877985575
183473,2068,3,0,3,K,28.71534280630464
70050,2067,2,1,3,E,29.368327289924512
59167,2068,3,0,3,E,28.547375183239115
180518,2068,6,2,8,H,28.80050971415474
114815,2067,5,2,7,P,29.090466889198545
130012,2068,5,3,8,P,29.153260613684893
19743,2068,1,3,4,P,28.51466184911031
111120,2068,7,0,7,K,28.830853637456507
129532,2067,4,2,6,E,29.48324810688313
148779,2067,6,1,7,J,28.941866307649036
139214,2068,4,4,8,N,28.948483652340087
115892,2068,2,2,4,N,28.661405410849813
61631,2067,17,3,20,Q,28.946243289594136
64312,2067,6,1,7,D,29.05817103340623
16666,2067,7,2,9,N,29.374515538776823
140814,2068,5,1,6,N,28.711652011455968
138542,2067,4,1,5,M,29.210115429258515
41001,2067,3,2,5,M,29.0314270263423
134665,2068,6,2,8,E,29.0577781523594
135364,2068,5,1,6,M,29.015623482660907
71842,2068,3,1,4,D,28.786767251181363
169423,2068,2,0,2,J,28.76149120433749
135376,2068,5,0,5,M,28.770705692506592
68973,2067,6,2,8,J,29.48373505236514
112047,2067,5,1,6,F,28.96967456622829
64022,2067,3,0,3,E,29.37208967327354
123759,2068,4,0,4,E,28.533428443615687
123672,2068,4,1,5,P,28.91380923394473
54235,2067,4,2,6,D,29.13512780536394
76783,2067,5,0,5,N,29.12879094616225
147884,2068,5,3,8,M,28.91160616191192
24694,2067,5,1,6,N,29.295578025505133
117163,2067,3,2,5,Q,29.020101801915786
106966,2067,6,1,7,S,29.23668046720664
50405,2067,4,1,5,S,29.153644476523613
48963,2068,2,1,3,P,28.721077131559063
70110,2067,4,2,6,K,29.14764299302144
41646,2067,6,2,8,I,29.20844883332743
82235,2068,4,0,4,D,28.96156883837549
22103,2067,5,4,9,M,29.30710675909832
90026,2067,11,1,12,Q,29.16707603817729
178861,2067,8,1,9,H,28.9126954292255
92958,2068,3,4,7,P,28.647495808629746
145165,2067,7,0,7,M,29.33121767735457
146392,2067,7,3,10,P,28.97139173009929
130955,2067,6,0,6,E,29.1681216451768
48768,2067,4,2,6,E,29.178978471605472
58960,2068,5,1,6,N,28.689859584255487
124960,2067,5,1,6,E,29.2058010096294
98701,2067,5,2,7,A,28.993948043414917
134848,2067,6,2,8,M,29.28901433943284
133151,2068,8,1,9,E,28.672388851576606
103030,2068,3,3,6,C,28.751068678697347
93696,2068,3,2,5,M,28.750789283401662
76269,2067,3,2,5,A,29.067260801293287
158850,2067,5,3,8,Q,29.01070397262071
166621,2067,7,1,8,P,29.18843596984772
172502,2067,6,1,7,Q,29.01255764927372
92709,2067,4,0,4,A,29.199502007249343
156656,2067,6,3,9,I,29.297389870278167
27976,2068,5,2,7,M,28.92471558930609
78003,2068,4,1,5,J,28.658463970367343
160471,2067,6,0,6,M,29.42861526191817
27052,2068,3,1,4,E,28.877899279264334
118533,2068,2,0,2,D,28.75250956200705
118486,2067,12,3,15,K,29.362014272404007
20011,2067,6,0,6,N,29.158773266679475
132160,2068,2,1,3,M,29.028155428720613
96513,2068,2,2,4,S,28.82294803774393
84178,2068,4,1,5,E,28.90482092477757
122571,2068,2,0,2,Q,29.079058053788188
162439,2067,9,3,12,E,29.08471787317012
122018,2067,8,2,10,D,29.413913811293074
132507,2068,3,2,5,E,28.785067639196964
16123,2067,5,1,6,A,29.215373578506277
44460,2067,13,2,15,A,29.136906981889013
26531,2067,10,2,12,M,29.44636329752388
149509,2068,5,2,7,Q,28.80971157899476
173677,2068,2,2,4,P,29.00240627728877
141015,2068,3,1,4,I,29.02104635505567
93861,2068,10,1,11,E,28.382747005431916
16439,2068,6,0,6,D,28.51208666607116
155945,2067,4,2,6,E,29.6413737811047
110968,2068,4,2,6,P,28.963191937768748
117966,2068,4,4,8,P,28.845878574125088
86939,2067,4,0,4,J,29.133460597062594
74748,2068,3,2,5,N,28.476942672777447
68245,2067,4,0,4,N,29.47129258318194
139993,2068,4,4,8,M,28.699421132220237
130876,2068,4,1,5,P,28.864957041348188
51812,2067,6,1,7,J,29.14012011544338
165632,2068,5,1,6,M,28.837220219448103
123046,2068,3,1,4,K,28.57214257691522
97175,2067,17,2,19,N,28.98749721356355
146828,2067,3,0,3,E,29.434679278422507
66561,2067,3,2,5,M,28.80253000194513
148501,2068,6,2,8,M,28.57437230727565
100875,2068,3,1,4,N,28.778650045276997
22516,2068,4,0,4,M,29.08736776378121
134908,2067,3,2,5,P,29.19087538607795
117133,2067,5,0,5,J,28.902828357106472
138230,2068,3,0,3,J,28.909193315078472
92083,2067,5,2,7,N,29.207379138296798
46832,2067,3,2,5,N,29.07923983902674
53773,2068,7,2,9,D,28.872912330484034
159796,2068,2,1,3,J,28.929385118558542
76623,2067,2,2,4,S,29.52386579646004
101410,2068,4,0,4,P,28.644675784226155
123738,2067,4,0,4,Q,29.02204304033544
164856,2067,3,3,6,I,29.11491697246832
102858,2068,3,1,4,N,29.05442094803969
97833,2067,2,1,3,Q,29.262995058495
95457,2068,3,2,5,N,29.33074779237575
17602,2067,3,1,4,D,28.87487496343297
56777,2068,6,0,6,N,28.86167790141863
93497,2067,2,0,2,N,29.256755507146543
44447,2067,5,2,7,Q,29.011648132512835
56472,2067,2,1,3,Q,28.99420512162656
91720,2068,1,2,3,J,28.990909811418337
181958,2067,3,0,3,K,29.267293635707578
122360,2068,3,4,7,J,28.807046717668527
116821,2067,4,0,4,P,29.14956185043833
127165,2067,5,0,5,J,29.287793534573236
25619,2068,6,1,7,N,28.875462925723703
76994,2067,7,1,8,M,29.28765154944653
69575,2068,2,1,3,D,28.9419067798207
177400,2067,3,2,5,S,29.32996908678917
176305,2068,6,2,8,J,28.93008265147267
149423,2068,4,4,8,N,28.758053028678827
157010,2067,9,2,11,A,29.438216221469474
109787,2067,3,1,4,A,29.33762771993134
32833,2068,3,2,5,N,28.830798757742507
61601,2067,5,1,6,N,29.21660666279499
30554,2067,4,7,11,L,29.380873902610663
25982,2067,6,2,8,A,29.289199550285712
64466,2068,8,2,10,D,28.675006122097496
183246,2068,7,0,7,M,28.85274921563117
141502,2067,8,0,8,H,29.35464624255943
161501,2067,1,2,3,P,29.00091459158032
129503,2068,4,2,6,M,28.807008573173803
164650,2067,6,1,7,M,29.55316081555973
176997,2068,3,1,4,N,28.93449244085703
86922,2068,9,1,10,E,29.274691863481397
161056,2067,7,1,8,E,29.2558439538428
91755,2067,2,1,3,N,29.0767087608336
177119,2068,6,2,8,Q,29.02551716081848
55962,2067,5,2,7,N,29.216766813086178
169791,2067,3,0,3,N,29.75204914762978
134946,2067,2,2,4,M,29.128043746032457
105936,2067,1,2,3,N,28.99743282159156
31752,2068,6,2,8,N,28.71694610738497
101618,2068,5,1,6,P,28.92841695074015
116581,2067,5,1,6,N,29.21704315201256
133152,2067,9,0,9,E,29.34624113360457
130906,2067,6,1,7,Q,29.18711956306397
159785,2068,4,1,5,N,28.84492970385055
45065,2068,4,5,9,S,28.664454444470447
129502,2067,6,2,8,P,29.197576208943527
30578,2068,3,2,5,K,28.75927868042107
166030,2068,6,3,9,N,29.168375772637564
63281,2067,11,2,13,A,29.821877366746467
111775,2068,3,1,4,J,28.698218084721116
107269,2068,4,1,5,I,28.77454586310281
141308,2067,4,3,7,E,29.0100552860848
173789,2068,4,0,4,D,28.801893958705307
30403,2068,7,1,8,E,28.589997275002503
25266,2068,2,3,5,C,28.769642568518133
182629,2067,4,1,5,Q,29.293667575577647
149769,2068,5,3,8,P,28.719702403993796
150845,2068,6,1,7,M,29.11129511656722
179553,2068,6,2,8,H,28.810810725472336
36489,2067,4,3,7,I,29.11496254865559
143123,2068,4,0,4,M,28.83709138877092
176459,2068,3,1,4,N,29.08073881406189
82450,2068,4,0,4,E,28.754381221776647
33115,2068,5,1,6,I,28.90181680539327
32626,2067,6,2,8,J,29.27876783256589
23621,2067,5,1,6,E,28.913094767891025
156563,2068,6,1,7,E,28.76528502262561
64595,2068,6,2,8,E,28.666399946462672
40997,2067,5,1,6,P,28.786404453812704
174599,2067,9,0,9,J,28.9839901503596
182185,2067,6,3,9,A,29.111327843715703
75719,2067,3,2,5,F,29.43643609639087
102058,2068,5,2,7,E,28.919441651753623
42053,2067,3,2,5,D,29.17248698930198
130190,2067,4,4,8,S,29.27159760036813
165997,2067,4,2,6,N,29.373159115050942
168283,2068,6,3,9,S,28.848335118526208
147350,2067,4,0,4,M,29.18901189290322
30237,2068,2,3,5,J,28.98935633297118
91716,2067,2,2,4,N,29.19712996569741
162992,2068,8,3,11,P,28.690396988663046
114129,2067,2,1,3,E,29.00917648117508
179240,2067,4,2,6,M,29.05446277662336
67009,2068,5,2,7,Q,28.69177795572323
120287,2068,6,3,9,S,28.767924661386846
130231,2067,4,1,5,M,29.404589905621616
78212,2067,1,2,3,M,29.48089429921096
145234,2068,4,0,4,N,28.915070754217016
89508,2068,4,2,6,P,28.97989940708776
124084,2068,3,3,6,E,29.197249777804394
144010,2068,5,3,8,M,28.92823927584717
100986,2067,5,1,6,F,28.83861672222889
107265,2067,4,2,6,E,29.421631473097165
96509,2067,6,3,9,J,29.07450861563052
123044,2067,4,1,5,E,29.018115721627357
141488,2068,3,1,4,E,28.83612292356055
16259,2068,2,0,2,S,29.00132345387902
179787,2067,3,1,4,N,29.466551119552825
138411,2067,6,1,7,S,29.29097073837804
121790,2068,12,3,15,P,28.865206049271595
39711,2068,3,2,5,N,28.752122182341285
142686,2068,3,3,6,M,28.847764752073616
178288,2068,4,2,6,Q,29.27757585285528
67282,2068,10,3,13,E,28.69691858657709
61960,2067,4,1,5,J,28.707498968263728
22611,2068,5,0,5,M,28.74628060761336
145936,2068,5,2,7,J,28.892533921392104
167647,2067,5,2,7,F,28.98354682764382
22296,2067,7,2,9,N,29.140049531963665
159525,2067,1,3,4,J,29.122180566102596
47311,2068,6,3,9,A,28.904978079541294
126015,2067,2,1,3,K,28.81956798600625
147990,2068,3,2,5,Q,28.874694745816463
110962,2067,3,0,3,E,29.07516909008936
106878,2068,2,2,4,D,28.698683665193556
100380,2068,5,3,8,M,28.81298416191072
147017,2068,4,2,6,J,29.166960037424143
166221,2067,4,1,5,M,29.11679832887537
118403,2067,4,1,5,K,29.03652684030802
50374,2068,2,3,5,P,28.98320412595005
117329,2067,10,2,12,D,28.93928315906132
60881,2067,6,0,6,N,29.299438955626385
82663,2067,4,0,4,D,29.34229053498403
63721,2067,3,1,4,E,29.387327739195182
113206,2067,2,1,3,M,28.92668614861014
38062,2068,6,0,6,Q,29.036617768728657
64088,2068,8,4,12,F,28.96479802468194
81895,2068,5,1,6,E,29.06809416118094
37640,2067,4,1,5,I,29.21984945911252
172123,2067,4,1,5,N,29.200530754399946
147031,2067,2,4,6,C,29.104486152393164
18973,2067,1,2,3,J,29.146929157171343
72272,2068,6,0,6,P,28.855220004752816
20739,2068,4,0,4,D,28.84585535216599
92966,2067,6,1,7,N,29.16843009959258
144127,2067,2,0,2,P,29.31281973050073
63608,2067,5,3,8,J,29.233085700560704
49018,2067,4,2,6,E,29.235904334646648
27682,2067,9,2,11,D,29.232425074645302
156250,2067,12,5,17,A,29.3743728350375
24516,2068,5,3,8,A,28.60143203588097
180786,2067,7,0,7,M,29.204089347510774
175236,2068,5,0,5,M,28.97750946397885
116167,2067,5,2,7,K,29.12950623269261
78656,2067,7,1,8,K,29.24240857698292
69174,2067,4,1,5,J,29.423760008400954
139519,2067,5,0,5,P,28.980454866055148
83098,2068,6,1,7,N,28.747187473952263
136083,2067,5,0,5,P,29.349295825614504
139837,2067,2,1,3,P,28.87325522684148
26976,2067,5,1,6,P,29.08263413125911
26476,2067,6,2,8,D,29.081521755666905
75954,2068,5,1,6,D,28.598483687748875
125487,2067,8,0,8,J,29.220243817407923
144463,2067,1,1,2,E,28.802424572368544
38508,2067,3,3,6,J,29.136649653263675
20156,2068,5,0,5,J,29.201438988162973
